,0
3629,(2.512040116984265+0j)
3630,(2.511252860365762+0j)
3631,(2.43199700831784+0j)
3632,(2.2816920417609716+0j)
3633,(2.287852224739995+0j)
3634,(2.291546263816746+0j)
3635,(2.3973354291042335+0j)
3636,(2.3101501658414154+0j)
3637,(2.388365111159271+0j)
3638,(2.3959291718407774+0j)
3639,(2.3884611319339863+0j)
3640,(2.3649941320422663+0j)
3641,(2.3633818684754475+0j)
3642,(2.3435367031821515+0j)
3643,(2.3492563879493096+0j)
3644,(2.335475054455375+0j)
3645,(2.3480494610552873+0j)
3646,(2.0548974580211286+0j)
3647,(2.0558342849627325+0j)
3648,(2.0567849556158935+0j)
3649,(2.05751370719159+0j)
3650,(2.058999420876632+0j)
3651,(2.0621964497610628+0j)
3652,(2.0639001500478873+0j)
3653,(2.0633884015694868+0j)
3654,(2.0722247849445035+0j)
3655,(2.081437075043089+0j)
3656,(2.082733786954538+0j)
3657,(2.0861678675905733+0j)
3658,(2.0871771560081047+0j)
3659,(2.0883533325341386+0j)
3660,(2.0893721842491337+0j)
3661,(2.090415180559076+0j)
3662,(2.093373204881646+0j)
3663,(2.124734145869434+0j)
3664,(2.11965517891257+0j)
3665,(2.095324939648542+0j)
3666,(2.096065015874489+0j)
3667,(2.1170197090580642+0j)
3668,(2.099846605367482+0j)
3669,(2.1002070344577306+0j)
3670,(2.102172495937767+0j)
3671,(2.102461649966085+0j)
3672,(2.10469348966364+0j)
3673,(2.1065522884937584+0j)
3674,(2.108400479938644+0j)
3675,(2.1095765826858406+0j)
3676,(2.111716491260077+0j)
3677,(2.1128476329328874+0j)
3678,(2.114433588891297+0j)
3679,(2.1132787803847473+0j)
3680,(2.114106006007125+0j)
3681,(2.1240959623254745+0j)
3682,(2.127458752810606+0j)
3683,(2.125840602368638+0j)
3684,(2.1350454485335018+0j)
3685,(2.136580499639474+0j)
3686,(2.135616917381948+0j)
3687,(2.1305949579215526+0j)
3688,(2.126421325277525+0j)
3689,(2.1294531940045918+0j)
3690,(2.1327773174088738+0j)
3691,(2.132418610343833+0j)
3692,(2.13011128320609+0j)
3693,(2.129622987779512+0j)
3694,(2.1487680713221886+0j)
3695,(2.1806883629128153+0j)
3696,(2.181995805734174+0j)
3697,(2.1837394140067343+0j)
3698,(2.1861756218140402+0j)
3699,(2.184312654160431+0j)
3700,(2.186669479561815+0j)
3701,(2.1901602968454226+0j)
3702,(2.191429517306028+0j)
3703,(2.1933551310085933+0j)
3704,(2.1993784063411184+0j)
3705,(2.204937835434663+0j)
3706,(2.478221411218579+0j)
3707,(2.235995658901849+0j)
3708,(2.486162420840732+0j)
3709,(2.4838055194100055+0j)
3710,(2.461450501150098+0j)
3711,(2.4600113841849236+0j)
3712,(2.5081307704584925+0j)
3713,(2.50711559805238+0j)
3714,(2.481707066439535+0j)
3715,(2.488638120508339+0j)
3716,(2.458340011283836+0j)
3717,(2.458848142114842+0j)
3718,(2.504017054319615+0j)
3719,(2.5010992301716595+0j)
3720,(2.4555703320136257+0j)
3721,(2.4538840732427856+0j)
3722,(2.4561408743901123+0j)
3723,(2.502119663380343+0j)
3724,(2.4569245199493506+0j)
3725,(2.3041788837463493+0j)
3726,(2.3027428322334305+0j)
3727,(2.5038018966243043+0j)
3728,(2.501552194024819+0j)
3729,(2.4900894516110674+0j)
3730,(2.4901808568149972+0j)
3731,(2.5030235061376684+0j)
3732,(2.259294313996773+0j)
3733,(2.260343186335233+0j)
3734,(2.2617533479352807+0j)
3735,(2.3096675524408345+0j)
3736,(2.300575028690834+0j)
3737,(2.275797280969953+0j)
3738,(2.2773746328858135+0j)
3739,(2.300287117620964+0j)
3740,(2.296929826327279+0j)
3741,(2.2755832765023065+0j)
3742,(2.2920676235752055+0j)
3743,(2.2963042809947933+0j)
3744,(2.2960354075241893+0j)
3745,(2.0916494316602225+0j)
3746,(2.097553014788454+0j)
3747,(2.1010850182040333+0j)
3748,(2.1041903840829743+0j)
3749,(2.1334759104668826+0j)
3750,(2.187694348712186+0j)
3751,(2.2038601013573507+0j)
3752,(2.1926004775781407+0j)
3753,(2.1937897087829348+0j)
3754,(2.196900439090212+0j)
3755,(2.196738164248468+0j)
3756,(2.1952890660820428+0j)
3757,(2.1959999488249013+0j)
3758,(2.5066630169645907+0j)
3759,(2.483227366137971+0j)
3760,(2.4656078108661226+0j)
3761,(2.4618966887608242+0j)
3762,(2.2606581700781483+0j)
3763,(2.464260336688425+0j)
3764,(2.464013600214243+0j)
3765,(2.261561642459632+0j)
3766,(2.305681840621574+0j)
3767,(2.2975195110931197+0j)
3768,(2.4548869439694885+0j)
3769,(2.4673098085125598+0j)
3770,(2.467876366317431+0j)
3771,(2.4661442728522935+0j)
3772,(2.4721731547605605+0j)
3773,(2.470775761057928+0j)
3774,(2.4777377970324665+0j)
3775,(2.474243222557199+0j)
3776,(2.4735982308423905+0j)
3777,(2.4774371961418318+0j)
3778,(2.4763855853475314+0j)
3779,(2.476525284264401+0j)
3780,(2.475500788364592+0j)
3781,(2.4702265964762726+0j)
3782,(2.4750507449395287+0j)
3783,(2.2633836195280517+0j)
3784,(2.50280678074101+0j)
3785,(2.456654327850053+0j)
3786,(2.478846384653892+0j)
3787,(2.4696822957382976+0j)
3788,(2.4719777503598577+0j)
3789,(2.2754888832481233+0j)
3790,(2.3031330005026613+0j)
3791,(2.311078988184939+0j)
3792,(2.308490677719177+0j)
3793,(2.306210724318786+0j)
3794,(2.3068649354457498+0j)
3795,(2.3065701455329166+0j)
3796,(2.308119009731506+0j)
3797,(2.3078915938978275+0j)
3798,(2.307621026610856+0j)
3799,(2.463271380261552+0j)
3800,(2.4632619651710814+0j)
3801,(2.4694358673847767+0j)
3802,(2.468898405639572+0j)
3803,(2.4688181013154717+0j)
3804,(2.0654835787161487+0j)
3805,(2.067011193949831+0j)
3806,(2.06782409253821+0j)
3807,(2.068565183219695+0j)
3808,(2.0699171631973186+0j)
3809,(2.0704348652747266+0j)
3810,(2.079804710631133+0j)
3811,(2.075390633360037+0j)
3812,(2.073304303440627+0j)
3813,(2.073536577622693+0j)
3814,(2.07391203597111+0j)
3815,(2.0748288131636796+0j)
3816,(2.0763013292546453+0j)
3817,(2.0846327062184558+0j)
3818,(2.074798466019423+0j)
3819,(3.999999999999992+0j)
3820,(3.9999999999999813+0j)
3821,(3.9999999999999702+0j)
3822,(3.9999999999999973+0j)
3823,(4.000000000000019+0j)
3824,(3.9999999999999756+0j)
3825,(4.000000000000022+0j)
3826,(4.000000000000011+0j)
3827,(2.0204542531588694+0j)
3828,(2.025998910842522+0j)
3829,(2.026668100899079+0j)
3830,(2.028595641450484+0j)
3831,(2.0315567904552396+0j)
3832,(2.0320824669273896+0j)
3833,(2.034061429323926+0j)
3834,(2.0388467656699207+0j)
3835,(2.0396211311686034+0j)
3836,(2.0418268882708293+0j)
3837,(2.0490256618026694+0j)
3838,(2.050625137086621+0j)
3839,(3.0000000000000346+0j)
3840,(4.0000000000000195+0j)
3841,(3.9999999999999662+0j)
3842,(3.999999999999969+0j)
3843,(4.000000000000021+0j)
3844,(4.000000000000009+0j)
3845,(3.9999999999999796+0j)
3846,(3.9999999999999987+0j)
3847,(3.9999999999999796+0j)
3848,(3.9999999999999654+0j)
3849,(4.000000000000039+0j)
3850,(3.999999999999983+0j)
3851,(2.9999999999999947+0j)
3852,(2.0151731762979375+0j)
3853,(1.9280316899580416+0j)
3854,(2.0109698603806727+0j)
3855,(2.008990997784347+0j)
3856,(2.006912343586548+0j)
3857,(1.9474376242733034+0j)
3858,(1.9480610478420803+0j)
3859,(1.9487286718938712+0j)
3860,(1.9499752591562003+0j)
3861,(1.9505843323262528+0j)
3862,(1.9512774612832757+0j)
3863,(1.9520705585802505+0j)
3864,(1.9526209863500446+0j)
3865,(1.9538054373958536+0j)
3866,(1.9543550944739105+0j)
3867,(1.9551450216969777+0j)
3868,(1.9557551155057102+0j)
3869,(1.9565655550701633+0j)
3870,(1.9580165236079372+0j)
3871,(1.95691500582735+0j)
3872,(1.9590579760891111+0j)
3873,(1.9598875836623693+0j)
3874,(1.9608091271489685+0j)
3875,(1.996444618229995+0j)
3876,(1.995337803323013+0j)
3877,(1.9842082417316909+0j)
3878,(1.9855923031510314+0j)
3879,(1.9850099162656119+0j)
3880,(1.9939649078795214+0j)
3881,(1.9881440602469505+0j)
3882,(1.9933568605665017+0j)
3883,(1.9890712042995653+0j)
3884,(1.9928241355142355+0j)
3885,(1.989675125503574+0j)
3886,(1.9898739676075725+0j)
3887,(1.9902646584304975+0j)
3888,(1.991046628622017+0j)
3889,(1.9921073224057328+0j)
3890,(1.99186154349425+0j)
3891,(1.9916436848516177+0j)
3892,(1.9920438357847627+0j)
3893,(1.990829198657225+0j)
3894,(1.9616245920819606+0j)
3895,(1.9619229359337942+0j)
3896,(1.9635019025878702+0j)
3897,(1.9795092790201736+0j)
3898,(1.9804059184723222+0j)
3899,(1.9834862367652117+0j)
3900,(1.9828833036874096+0j)
3901,(1.999058080636658+0j)
3902,(1.9989585332600082+0j)
3903,(1.965786378433163+0j)
3904,(1.971258717051007+0j)
3905,(1.9717669907235+0j)
3906,(1.9698276614410468+0j)
3907,(1.9820839544413589+0j)
3908,(1.9818393512591177+0j)
3909,(1.9811657365244648+0j)
3910,(1.9786000225086167+0j)
3911,(1.9784255350027875+0j)
3912,(1.999434981174883+0j)
3913,(1.9627373352034354+0j)
3914,(1.9824958874418468+0j)
3915,(1.9648266450586496+0j)
3916,(1.964522412126739+0j)
3917,(1.9665037663452671+0j)
3918,(1.9679612949026837+0j)
3919,(1.9672281059786756+0j)
3920,(1.9661897452020867+0j)
3921,(1.9693492858405806+0j)
3922,(1.9694893860261675+0j)
3923,(1.97277582170692+0j)
3924,(1.9773779955854964+0j)
3925,(1.9766222155368784+0j)
3926,(1.9733212720841407+0j)
3927,(1.9809607280798982+0j)
3928,(1.9745804555935131+0j)
3929,(1.9749726438473418+0j)
3930,(1.9740884035197175+0j)
3931,(1.9757461786389663+0j)
3932,(1.9758576668266328+0j)
3933,(1.9651897596529453+0j)
3934,(1.975180655365424+0j)
3935,(2.000000000046309+0j)
3936,(2.000000000000086+0j)
3937,(2.0000000000000906+0j)
3938,(1.999999999999971+0j)
3939,(1.9999999999999631+0j)
3940,(2.00000000000004+0j)
3941,(2.000000000000022+7.870827575291172e-15j)
3942,(2.000000000000022-7.870827575291172e-15j)
3943,(2.000000000000024+2.8135276027392523e-15j)
3944,(2.000000000000024-2.8135276027392523e-15j)
3945,(2.0000000000000027+0j)
3946,(1.9999999999999856+9.182397190777745e-15j)
3947,(1.9999999999999856-9.182397190777745e-15j)
3948,(1.9999999999999762+0j)
3949,(1.9999999999999993+0j)
3950,(1.999999999999993+5.900621583750373e-15j)
3951,(1.999999999999993-5.900621583750373e-15j)
3952,(1.9999999999999827+0j)
3953,(1.999999999999988+0j)
3954,(1.9999999999999898+0j)
3955,(2.00000000000006+0j)
3956,(2.000000000000074+0j)
3957,(2.0000000000000693+0j)
3958,(2.0000000000000533+0j)
3959,(2.000000000000061+0j)
3960,(2.0000000000000564+0j)
3961,(2.0000000000000493+0j)
3962,(3.0000000000000293+0j)
3963,(1.753274504949326+0j)
3964,(1.7551694370880153+0j)
3965,(1.7557521523661197+0j)
3966,(1.7563910676739412+0j)
3967,(1.7588640673826414+0j)
3968,(1.759737899360485+0j)
3969,(1.760953506312542+0j)
3970,(1.7624926346805418+0j)
3971,(1.763219982797031+0j)
3972,(1.763919924394063+0j)
3973,(1.7642725051662258+0j)
3974,(1.7649529019713615+0j)
3975,(1.7674238497490071+0j)
3976,(1.769860513170504+0j)
3977,(1.7706184883854381+0j)
3978,(1.7718737085026852+0j)
3979,(1.7727775449255183+0j)
3980,(1.7739876903044058+0j)
3981,(1.7744624831084745+0j)
3982,(1.775899493433216+0j)
3983,(1.7794572431436866+0j)
3984,(1.7786904390651297+0j)
3985,(1.7777425236719022+0j)
3986,(1.7771636190818811+0j)
3987,(1.7689248417144676+0j)
3988,(1.769004432954565+0j)
3989,(1.785510177798201+0j)
3990,(1.7840739507635834+0j)
3991,(1.7828838735277852+0j)
3992,(1.781902861626343+0j)
3993,(1.7802643426289209+0j)
3994,(1.7812059465129977+0j)
3995,(1.793699236920076+0j)
3996,(1.7929327710079315+0j)
3997,(1.7901074324264032+0j)
3998,(1.7894335349227093+0j)
3999,(1.7884034005810603+0j)
4000,(1.7872475608891585+0j)
4001,(1.7867885937436587+0j)
4002,(1.7861375826284307+0j)
4003,(1.79101326204094+0j)
4004,(1.7918803165603+0j)
4005,(1.7991957443586115+0j)
4006,(1.7957391441559538+0j)
4007,(1.7963733845611523+0j)
4008,(1.7975952032934672+0j)
4009,(1.8016860979176068+0j)
4010,(1.7970131537753982+0j)
4011,(1.8197768098610305+0j)
4012,(1.8189992424506136+0j)
4013,(1.800540094085654+0j)
4014,(1.8033384118908093+0j)
4015,(1.8062606726418826+0j)
4016,(1.802931953841373+0j)
4017,(1.8043397697486234+0j)
4018,(1.8054266276082043+0j)
4019,(1.8080329391759347+0j)
4020,(1.8174520802571903+0j)
4021,(1.8159749459420662+0j)
4022,(1.8146309570770631+0j)
4023,(1.8135952576887562+0j)
4024,(1.808883521637468+0j)
4025,(1.8048088139806415+0j)
4026,(1.8124005837275459+0j)
4027,(1.8110006442219786+0j)
4028,(1.811545683629261+0j)
4029,(1.8102872933660306+0j)
4030,(1.8227670676065093+0j)
4031,(1.8222280603194219+0j)
4032,(1.8180058570336322+0j)
4033,(1.8209165178467972+0j)
4034,(1.8279320008204292+0j)
4035,(1.824702625111804+0j)
4036,(1.824951218897613+0j)
4037,(1.826352291259081+0j)
4038,(1.8334805198778943+0j)
4039,(1.8285705852704304+0j)
4040,(1.8324239601909729+0j)
4041,(1.8308673918546159+0j)
4042,(1.8303528550658346+0j)
4043,(1.8297104292175692+0j)
4044,(1.835104902633787+0j)
4045,(1.8376670877477412+0j)
4046,(1.836605395009301+0j)
4047,(1.8362897645608265+0j)
4048,(1.9543682864373912+0j)
4049,(1.8397106490466488+0j)
4050,(1.8405398601359992+0j)
4051,(1.8418463616399054+0j)
4052,(1.8407441293022784+0j)
4053,(1.8435367733780252+0j)
4054,(1.8441309491271645+0j)
4055,(1.844772568767071+0j)
4056,(1.845558521485361+0j)
4057,(1.8525288208251016+0j)
4058,(1.8520491275872422+0j)
4059,(1.845998657572583+0j)
4060,(1.846777886363336+0j)
4061,(1.8507918585394105+0j)
4062,(1.8501706983358128+0j)
4063,(1.8486779547041798+0j)
4064,(1.8488206290783982+0j)
4065,(1.8496405895092642+0j)
4066,(1.9485107887382969+0j)
4067,(1.9463212443665943+0j)
4068,(1.8544373326794965+0j)
4069,(1.8543123544159288+0j)
4070,(1.855560516396296+0j)
4071,(1.8565661545472663+0j)
4072,(1.8570330036941058+0j)
4073,(1.8581748725777334+0j)
4074,(1.85951180342414+0j)
4075,(1.9459418773843302+0j)
4076,(1.9394471970277398+0j)
4077,(1.9408435274821811+0j)
4078,(1.941456165828578+0j)
4079,(1.9418461871054489+0j)
4080,(1.942583875624734+0j)
4081,(1.9423623106599879+0j)
4082,(1.9449510354706285+0j)
4083,(1.94470232899306+0j)
4084,(1.859836389332031+0j)
4085,(1.8603893155835691+0j)
4086,(1.8862723437839126+0j)
4087,(1.8873202342895696+0j)
4088,(1.888340678146745+0j)
4089,(1.888999007100839+0j)
4090,(1.8893325137597168+0j)
4091,(1.9389583890631934+0j)
4092,(1.9380281870607787+0j)
4093,(1.9370785105466068+0j)
4094,(1.9289307035682695+0j)
4095,(1.9300761473536316+0j)
4096,(1.9364624278956775+0j)
4097,(1.9312563411692074+0j)
4098,(1.9356088365988888+0j)
4099,(1.9352319695881803+0j)
4100,(1.934358416924934+0j)
4101,(1.932497817326987+0j)
4102,(1.9328625365047054+0j)
4103,(1.9317003576364489+0j)
4104,(1.9443385140437284+0j)
4105,(1.933531945247149+0j)
4106,(1.8628388668067426+0j)
4107,(1.8631399817439418+0j)
4108,(1.8709827143116655+0j)
4109,(1.8708087114823575+0j)
4110,(1.8697507655456966+0j)
4111,(1.8686410637949415+0j)
4112,(1.8694353159771258+0j)
4113,(1.883555974229866+0j)
4114,(1.8845526216167228+0j)
4115,(1.8852280527355023+0j)
4116,(1.8910803848874955+0j)
4117,(1.8918282586814972+0j)
4118,(1.900090053627364+0j)
4119,(1.8988823720064754+0j)
4120,(1.898103751956296+0j)
4121,(1.9266676415474215+0j)
4122,(1.8822771324342835+0j)
4123,(1.926577231317841+0j)
4124,(1.9254295423427314+0j)
4125,(1.864425580424553+0j)
4126,(1.8638561299390055+0j)
4127,(1.8674543576044231+0j)
4128,(1.873238448259834+0j)
4129,(1.8739446690053339+0j)
4130,(1.9020661316388079+0j)
4131,(1.901137497323667+0j)
4132,(1.9030308755078849+0j)
4133,(1.904103330941501+0j)
4134,(1.8935655798644053+0j)
4135,(1.8943228449926957+0j)
4136,(1.896839035256903+0j)
4137,(1.8954226307632995+0j)
4138,(1.896545351004277+0j)
4139,(1.9045774237291981+0j)
4140,(1.8658736263622744+0j)
4141,(1.8668156410736931+0j)
4142,(1.8744458745430586+0j)
4143,(1.8788357746540678+0j)
4144,(1.8795334349419996+0j)
4145,(1.880353751145735+0j)
4146,(1.8635719049472372+0j)
4147,(1.8816705702913068+0j)
4148,(1.8801038120605864+0j)
4149,(1.8774554687160607+0j)
4150,(1.877065129621072+0j)
4151,(1.8762773133580017+0j)
4152,(1.895030122756743+0j)
4153,(1.9243365038026714+0j)
4154,(1.9180845516331477+0j)
4155,(1.9193001703468935+0j)
4156,(1.923225840606357+0j)
4157,(1.9229787591707317+0j)
4158,(1.9222705190360616+0j)
4159,(1.9171786854394217+0j)
4160,(1.9103632180224734+0j)
4161,(1.9109916274663281+0j)
4162,(1.9207335271527202+0j)
4163,(1.9115837120640717+0j)
4164,(1.8962186587039656+0j)
4165,(1.916675721693522+0j)
4166,(1.9066501244498832+0j)
4167,(1.9085523446987318+0j)
4168,(1.9060684680368722+0j)
4169,(1.9440513222114493+0j)
4170,(1.8664403260443891+0j)
4171,(1.91375945558619+0j)
4172,(1.876115379670393+0j)
4173,(1.9241059024648788+0j)
4174,(1.92120376713994+0j)
4175,(1.9165038418097353+0j)
4176,(1.9134018399995154+0j)
4177,(1.9121239590584609+0j)
4178,(1.865366130533872+0j)
4179,(1.8781729381937273+0j)
4180,(1.933885493458627+0j)
4181,(1.8928440722817559+0j)
4182,(1.9204784644924375+0j)
4183,(1.914890187180178+0j)
4184,(1.9077338386663478+0j)
4185,(1.9078465006072733+0j)
4186,(1.9081173930685584+0j)
4187,(1.9152596617476838+0j)
4188,(1.94408784304085+0j)
4189,(1.9374361517066339+0j)
4190,(1.905240748355364+0j)
4191,(1.9215982474947362+0j)
4192,(1.9142493676934975+0j)
4193,(1.874574986234021+0j)
4194,(1.6449931677739529+0j)
4195,(1.6480202142995364+0j)
4196,(1.6486103470735696+0j)
4197,(1.6503822936437758+0j)
4198,(1.6510051624464885+0j)
4199,(1.6519370179751687+0j)
4200,(1.6530401066901383+0j)
4201,(1.6544489665674744+0j)
4202,(1.654810775232438+0j)
4203,(1.655782552075723+0j)
4204,(1.656375423913701+0j)
4205,(1.6568952386376559+0j)
4206,(1.657505641044395+0j)
4207,(1.6580774463419083+0j)
4208,(1.6582660088128462+0j)
4209,(1.6593645286847083+0j)
4210,(1.6603793569062575+0j)
4211,(1.6612393671765167+0j)
4212,(1.6623218886546425+0j)
4213,(1.663153996406576+0j)
4214,(1.6634732567763044+0j)
4215,(1.6643411577991791+0j)
4216,(1.6647778828328226+0j)
4217,(1.6646170179276265+0j)
4218,(1.6659167178377425+0j)
4219,(1.6661849792808083+0j)
4220,(1.6675356372090202+0j)
4221,(1.6690043045248808+0j)
4222,(1.6732136508285949+0j)
4223,(1.6714099944653162+0j)
4224,(1.6699666915771938+0j)
4225,(1.6696455805759898+0j)
4226,(1.6722700050936792+0j)
4227,(1.675145174995252+0j)
4228,(1.675585663204192+0j)
4229,(1.6765242519956511+0j)
4230,(1.6780704336741055+0j)
4231,(1.6773303443082446+0j)
4232,(1.6783699686987352+0j)
4233,(1.6794188332251359+0j)
4234,(1.6799323370656378+0j)
4235,(1.681366943111271+0j)
4236,(1.6819609704158598+0j)
4237,(1.6826972482040916+0j)
4238,(1.6836478231303322+0j)
4239,(1.839727315664736+0j)
4240,(1.6842757128898014+0j)
4241,(1.6852232264993912+0j)
4242,(1.686903018380125+0j)
4243,(1.7581775119221277+0j)
4244,(1.760629212952647+0j)
4245,(1.6864221303949625+0j)
4246,(1.6894126329958594+0j)
4247,(1.6897181511769719+0j)
4248,(1.6904527948003043+0j)
4249,(1.688481851646145+0j)
4250,(1.6926395404718981+0j)
4251,(1.7127004883769292+0j)
4252,(1.7106979857354285+0j)
4253,(1.7118338709448189+0j)
4254,(1.7153865604025766+0j)
4255,(1.714346455681601+0j)
4256,(1.7145958087704156+0j)
4257,(1.7086660221273635+0j)
4258,(1.7087964146653625+0j)
4259,(1.7037168476594946+0j)
4260,(1.7045560340444124+0j)
4261,(1.7017826394214453+0j)
4262,(1.7050618446426007+0j)
4263,(1.706329715685937+0j)
4264,(1.7065071197728399+0j)
4265,(1.7538006932423957+0j)
4266,(1.7526909355398048+0j)
4267,(1.7514228254307325+0j)
4268,(1.75105611831627+0j)
4269,(1.7493327639681846+0j)
4270,(1.719691307937267+0j)
4271,(1.7170955567516095+0j)
4272,(1.7181436358974123+0j)
4273,(1.685393466208977+0j)
4274,(1.7002631522454532+0j)
4275,(1.7014801281829883+0j)
4276,(1.6983705268184182+0j)
4277,(1.6916729499782157+0j)
4278,(1.6948276800475568+0j)
4279,(1.6933712924424378+0j)
4280,(1.6996625863141475+0j)
4281,(1.6972683762598466+0j)
4282,(1.7475527510569193+0j)
4283,(1.7489579645388071+0j)
4284,(1.7484425804357995+0j)
4285,(1.720581707681787+0j)
4286,(1.7208532637134966+0j)
4287,(1.6941053879318906+0j)
4288,(1.687915909186558+0j)
4289,(1.6964653463075978+0j)
4290,(1.747118481910899+0j)
4291,(1.7462309673925727+0j)
4292,(1.7219741584990411+0j)
4293,(1.722670751827286+0j)
4294,(1.7280469347420535+0j)
4295,(1.7275008210675915+0j)
4296,(1.7288747034117267+0j)
4297,(1.745358302854562+0j)
4298,(1.744936047886344+0j)
4299,(1.6958615153480905+0j)
4300,(1.696047363373138+0j)
4301,(1.7013038772673126+0j)
4302,(1.7250862182561988+0j)
4303,(1.7264621153941282+0j)
4304,(1.7239880032724026+0j)
4305,(1.7307013946178076+0j)
4306,(1.7232940135354413+0j)
4307,(1.7323689717185926+0j)
4308,(1.7338274060418566+0j)
4309,(1.743960135150301+0j)
4310,(1.7374173283436765+0j)
4311,(1.7429405626741954+0j)
4312,(1.742043288690553+0j)
4313,(1.741645056263841+0j)
4314,(1.7405460163578463+0j)
4315,(1.7365626974143353+0j)
4316,(1.7359309679176207+0j)
4317,(1.7390131529547725+0j)
4318,(1.7396819375538382+0j)
4319,(1.7394440260800257+0j)
4320,(1.6963126718877302+0j)
4321,(1.717854764513694+0j)
4322,(1.731744524114361+0j)
4323,(1.7303191460393277+0j)
4324,(1.7438070261874805+0j)
4325,(1.72563184518734+0j)
4326,(1.73569388582759+0j)
4327,(1.7355404064954578+0j)
4328,(1.7341490118487874+0j)
4329,(1.7241875490360419+0j)
4330,(1.7316309869320266+0j)
4331,(4.000000000000016+0j)
4332,(4.00000000000009+0j)
4333,(4.000000000000001+0j)
4334,(3.9999999999999862+0j)
4335,(4.000000000000009+0j)
4336,(1.625912959131583+0j)
4337,(1.6260340735943326+0j)
4338,(1.6280853967139617+0j)
4339,(1.6283687413514722+0j)
4340,(1.6304640129327674+0j)
4341,(1.6309145459368333+0j)
4342,(1.6311896596564204+0j)
4343,(1.6326205873425035+0j)
4344,(1.6344934645120488+0j)
4345,(1.6355042004475455+0j)
4346,(1.6357995948475592+0j)
4347,(1.6370629262757463+0j)
4348,(1.637318455490726+0j)
4349,(1.6375002155455862+0j)
4350,(1.6383291313160135+0j)
4351,(1.6382394848069097+0j)
4352,(1.639366880960539+0j)
4353,(1.6396842398905265+0j)
